customer_tweet_id,customer_id,customer_created_at,customer_text,conversation_root,historical_replies,num_historical_replies,text_length,candidate_intent,intent,should_escalate,escalation_reason,label_source
448805,221330,Thu Nov 30 20:28:35 +0000 2017,"Hey @115821 how about you make it where I can fucking stream different music from different echo devices like it used to? Cool move taking a feature away that we were paying for. Switching over to Google Home, catch ya on the flipside.",448805,"['@221330 I\'m sorry for the frustration! If you have a moment, please send our Alexa Development team any feedback or requests directly using ""Help &amp; Feedback"" in your Alexa app: https://t.co/sc9pRY0DrK ^JR']",1,223,PRODUCT_DEVICE,PRODUCT_DEVICE,,,ai_annotated_rule_based
1775028,533431,Wed Nov 08 04:25:42 +0000 2017,@115833 Having said that.. I'm loving echo and the liberty I have to use the NLP to create more our of Alexa Skills. Thanks a ton for finally launching in India.,1775028,"[""@533431 Thank you for the feedback, Akash. We're glad We're thrilled to hear this &amp; it's very kind of you to say. ^AP""]",1,149,PRODUCT_DEVICE,PRODUCT_DEVICE,,,ai_annotated_rule_based
1612506,173707,Sun Nov 26 03:58:08 +0000 2017,@115821 I WAS IN YOUR CHAT BOX TODAY AND WAS PASSED THRU 5 OF YOUR EMPLOYEES! IT WAS COMEDY IF IT WAS NOT A LUDICROUS WASTE OF TIME. AND THEN TOLD TO HAVE A PHONE CALL. A FIRE TV PERSON CALLED ME! I WAS ASKING QUESTION ABOUT THE EBT DISCOUNT WHEN I HAVE SSI NOT EBT! A JOKE,1612506,"[""@173707 I'm sorry for the poor experience. That isn't what we want for you, or any customer! You can provide feedback on your Customer Service experience via the survey e-mailed to you after your chat and call. Were you able to get the information you needed? ^EA""]",1,260,PRODUCT_DEVICE,PRODUCT_DEVICE,,,ai_annotated_rule_based
2289741,665192,Sun Nov 12 05:30:30 +0000 2017,fire TV stick（Amazonプライム会員）持ってると休日は外出しない日が習慣になってくる,2289741,['@665192 ついつい、見ちゃいますよね～（＾ω＾）\n引き続き、色々なコンテンツをご準備しておりますので、お楽しみください♪TY'],1,20,PRODUCT_DEVICE,PRODUCT_DEVICE,,,ai_annotated_rule_based
2895938,802498,Tue Nov 28 16:24:16 +0000 2017,@115833 why does echo dot disconnect bluetooth and change to built-in speaker when i try to stream in multiroom-mode?,2895938,['@802498 Please let our customer service have a look into this: https://t.co/ohyvGrpvrY ^SK'],1,108,PRODUCT_DEVICE,PRODUCT_DEVICE,,,ai_annotated_rule_based
273627,181371,Fri Oct 06 03:48:32 +0000 2017,@115850 so echo will start shipping from 30th Oct.thanks for the invite,273627,"[""@181371 That's great, Gagan. I'm sure it'll be worth the wait! 😉 ^EM""]",1,63,PRODUCT_DEVICE,PRODUCT_DEVICE,,,ai_annotated_rule_based
2967714,808163,Wed Nov 29 23:05:42 +0000 2017,"@AmazonHelp For the Echo Connect, I know it syncs with the contacts on my phone, but does my phone need to be present (within range) to make calls? Or can I be out shopping and someone at home can still use it?",2967714,['@808163 Your mobile device must be in the range of your Echo. Learn more here: https://t.co/W0fpySitKt ^SH'],1,192,PRODUCT_DEVICE,PRODUCT_DEVICE,,,ai_annotated_rule_based
2663990,480569,Sun Nov 26 22:05:25 +0000 2017,"@AmazonHelp tengo un Kindle Fire 10 HD 2017 en España pero comprado en Alemania, no me reconoce mi cuenta Music Unlimited",2663990,"['@480569 Hola Ernesto, lamento los inconvenientes que estás teniendo con tu cuenta de Music Unlimited. ¿Ya has verificado esta información: https://t.co/rf1kHoNLTt? Por favor revísala e indícanos si necesitas más ayuda. ^MZ']",1,108,PRODUCT_DEVICE,PRODUCT_DEVICE,,,ai_annotated_rule_based
1428629,451848,Thu Nov 02 05:38:03 +0000 2017,@115850 are you ppl. Serious about sending #AmazonEcho ? Check stock and then send invitation to avoid delay like this ..! https://t.co/F5JjR2a8kD,1428629,['@451848 Apologies for the inventory issue. Request you to wait till the revised estimated delivery date. ^GS'],1,106,PRODUCT_DEVICE,PRODUCT_DEVICE,,,ai_annotated_rule_based
62140,130233,Thu Nov 23 03:54:13 +0000 2017,@AmazonHelp de echo pedimos unos audifonos pero pensabamos q no tenia muchos fondos y los cancelamos y yego el correo de cancelacion,62140,"['@130233 Grafo, en este caso ¿el pedido cancelado fue cobrado?. ^NB']",1,120,PRODUCT_DEVICE,PRODUCT_DEVICE,,,ai_annotated_rule_based
2703151,641607,Sun Nov 19 21:34:46 +0000 2017,"@AmazonHelp On my phone, with the Amazon app installed, but not for much longer if these keep popping up.",2703151,"['@641607 Oh no! Follow these steps to turn off those notifications: 1. Open Amazon App 2. Select the three horizontal lines in the top left corner 3. Scroll down and select ""settings"" 4. Select ""Notifications"" 4. Turn off ""Your recommendations"" ^BE']",1,90,PRODUCT_DEVICE,PRODUCT_DEVICE,,,ai_annotated_rule_based
2921423,808537,Wed Nov 29 01:20:42 +0000 2017,"@116439 How do I get Alexa to play a show on Netflix or Hulu? Saying ""Watch ____"" finds the show but I have to open the app, choose a profile, and then the show isn't searched for anymore.",2921423,"['@808537 Hi Brian! You would need to use Alexa\'s voice command to open the application first, ""Launch Hulu.""  for example. Then you can search for programming specific to that service.  I hope this helps. ^CH']",1,169,PRODUCT_DEVICE,PRODUCT_DEVICE,,,ai_annotated_rule_based
1612060,494676,Sun Nov 05 11:48:59 +0000 2017,"@115850 .Hi,though Echo-dot is a very good product
 but most of the apps supported by Alexa are not available in India,so what's the fun?",1612060,"[""@494676 Thousands of Indian &amp; global developers are bringing more than 10,000 skills to customers in India. We'll add them soon. ^AP""]",1,126,PRODUCT_DEVICE,PRODUCT_DEVICE,,,ai_annotated_rule_based
2184795,639893,Thu Nov 09 17:24:02 +0000 2017,"@AmazonHelp No. I mean my app has someone saying ""Alexa, set an alarm for 8AM"" and that someone doesn't live in my apartment.",2184795,"[""@639893 Hmm that's odd, Thomas! I think the best option here would be to contact us over the phone, in real time, so we can research this further. Please use this link to get in contact with us: https://t.co/hApLpMlfHN ^CN""]",1,108,PRODUCT_DEVICE,PRODUCT_DEVICE,,,ai_annotated_rule_based
2890530,801367,Tue Nov 28 14:25:20 +0000 2017,Great! Order xmas presents on @115830 Parcel turns up in a soaking wet and broken box. Revealing presents to whole family. Cheers for that....,2890530,"[""@801367 I'm sorry we let you down. You can view your available options here: https://t.co/5Va9X32OzL ^CO""]",1,127,PRODUCT_PROBLEM,PRODUCT_PROBLEM,,,ai_annotated_rule_based
981382,352692,Sat Oct 14 05:54:03 +0000 2017,@115850 why my honest review not getting posted in amazon? I have received the damaged product and u ppl r not allowing my review very bad https://t.co/GfHJrXRZun,981382,"['@352692 Sorry for the trouble, Anil. Please reach us here: https://t.co/vlvfJr4nN9 and our support team will assist you. ^RS']",1,129,PRODUCT_PROBLEM,PRODUCT_PROBLEM,,,ai_annotated_rule_based
1567510,483729,Sat Nov 04 15:35:48 +0000 2017,"@115850 Hey, my amazon gift code not working ! i got these codes from yippie noodles ! Help !",1567510,"['@483729 Apologies, Rohit. Our support team would be happy to help you out! Please contact us from here: https://t.co/vlvfJr4nN9. ^MP']",1,78,PRODUCT_PROBLEM,PRODUCT_PROBLEM,,,ai_annotated_rule_based
127390,144607,Fri Nov 24 03:30:34 +0000 2017,@115851 Amazon Involved in Fake orders and using our hardworking money for at least a week. As I already guaranteed on 21st nov that my order will get cancelled. Today amazon cancelled my order and this is 4th time in last 3 months. Worst customer support. Lost trust in amazon,127390,"[""@144607 I'm afraid that we haven't received the mail yet. I request you to kindly fill in the details once again through the link provided to you earlier, so that we can work on this right away, without any further delay. ^SC""]",1,265,PRODUCT_PROBLEM,PRODUCT_PROBLEM,,,ai_annotated_rule_based
2566979,728165,Thu Nov 16 19:12:49 +0000 2017,amazon https://t.co/0CLge57QQm my purchased product was sent in flimsy packaging and arrived damaged. I see… https://t.co/6lU7Jubufj,2566979,"['@728165 Oh no! So sorry for the state your order came in! We are unable to view your account via Twitter to refund or replace the item, however if you contact us here: https://t.co/hApLpMlfHN we will be more than happy to assist you! ^AD']",1,82,PRODUCT_PROBLEM,PRODUCT_PROBLEM,,,ai_annotated_rule_based
861254,646799,Thu Oct 19 14:23:03 +0000 2017,@115850 Fake fake fake . Message me IM if you are genuine ... amazon India sucks https://t.co/4wt3W70V1U,861254,['@646799 We have already responded to this query here : https://t.co/wLzFlN1DRi. Please check and reply. ^RI'],1,66,PRODUCT_PROBLEM,PRODUCT_PROBLEM,,,ai_annotated_rule_based
1214464,203021,Thu Oct 26 15:11:57 +0000 2017,@AmazonHelp It's going to cost me £42 to return this faulty item. Are you going to cover this?,1214464,"['@203021 Have you had the chance to contact in about this? If not, use this link &amp; we can look into this: https://t.co/oGDklGgbCZ ^GL']",1,79,PRODUCT_PROBLEM,PRODUCT_PROBLEM,,,ai_annotated_rule_based
1959501,581263,Tue Nov 28 11:27:11 +0000 2017,"@AmazonHelp On 9/24, when my 9years daughter checked the doll was fake. I’ll submit the toy to lab analysis to check any toxins presence. Unfair.",1959501,"['@581263 Have you been able to file an A-to-z Guarantee Claim for the doll? If not, you can take a look at how to do that here: https://t.co/ZXLXKRLZ4b ^SM']",1,129,PRODUCT_PROBLEM,PRODUCT_PROBLEM,,,ai_annotated_rule_based
476182,228191,Fri Dec 01 10:43:58 +0000 2017,"@115830 I recently got a kettle from yourselves, it broke &amp; you sent a replacement.  The replacement has broken now as well. Clearly a fault with these items.",476182,['@228191 Oh dear Scott! This is not what we like to hear about our products. If you do not mind could you take a minute and contact us here so we can look into this issue to prevent the possibility of this continuing:  https://t.co/hApLpMlfHN ^DJ'],1,143,PRODUCT_PROBLEM,PRODUCT_PROBLEM,,,ai_annotated_rule_based
1236278,409958,Wed Oct 25 18:42:24 +0000 2017,@115821 I received my order today and one of the books is damaged. https://t.co/r2nUgbvC48,1236278,"[""@409958 I'm sorry your book arrived this way! You'll be able to find return/replacement options here: https://t.co/fufe9cBiNR ^VS""]",1,57,PRODUCT_PROBLEM,PRODUCT_PROBLEM,,,ai_annotated_rule_based
1806529,542752,Tue Nov 14 23:37:24 +0000 2017,"@AmazonHelp Hey, my mom bought an item from your site but ended up getting the wrong item. Same brand, different product. We love y'all, but what gives?",1806529,"[""@542752 I'm so sorry she received the wrong item, Juston! We would like to help. Was the item shipped by Amazon or a third-party seller? ^LA""]",1,134,PRODUCT_PROBLEM,PRODUCT_PROBLEM,,,ai_annotated_rule_based
1310337,294193,Mon Oct 16 10:41:47 +0000 2017,@115850 @115851 Ordered one plus 5 got defective product &amp; now when I ask for replacement I am asked to wait until 20th October for the same why? @115850,1310337,"[""@294193 Apologies for the same. Kindly connect with us here:https://t.co/vlvfJr4nN9 and we'll check this out for you. ^PB""]",1,126,PRODUCT_PROBLEM,PRODUCT_PROBLEM,,,ai_annotated_rule_based
640127,271852,Wed Nov 22 02:20:42 +0000 2017,"@119356 @AmazonHelp Hello Order 402-2352328-8093916
Was damaged in transit by amazon and now you have canx. This order w/o offering replacement. I will lose my disc. Advantage if I reorder this separately as this was under subscribe and save. Can you please help me resolve this",640127,"[""@271852 We've responded to you over DM. Kindly check it and please don’t provide your order details as we consider them to be personal information. Our page is visible to the public. ^SC""]",1,254,PRODUCT_PROBLEM,PRODUCT_PROBLEM,,,ai_annotated_rule_based
1653458,504737,Mon Nov 06 05:41:22 +0000 2017,@115850 @115850 the cable is not working &amp; should be replaced as I already got an alternative from local market...,1653458,['@504737 Sorry to know that your concern is still pending with us. Please report it here: https://t.co/vlvfJr4nN9 for more help. ^RS'],1,93,PRODUCT_PROBLEM,PRODUCT_PROBLEM,,,ai_annotated_rule_based
1442373,454671,Thu Nov 02 12:37:16 +0000 2017,"@115850 An Amazon exclusive product git delivered today, why amazon delivers defective product to its customers https://t.co/6z5KFn5Dd8",1442373,"[""@454671 Apologies. Please report this here: https://t.co/rS49hgaADF. We'll fix this for you. ^MN""]",1,102,PRODUCT_PROBLEM,PRODUCT_PROBLEM,,,ai_annotated_rule_based
142980,148279,Fri Nov 24 12:23:57 +0000 2017,"@115850 @AmazonHelp Products continue to be damaged at AMD1 FC, please ask the relevant team to get in touch with us ASAP",142980,"[""@148279 That's Strange! Kindly report this to our support team here: https://t.co/vlvfJr4nN9 and we'll have this checked right away. ^HS""]",1,100,PRODUCT_PROBLEM,PRODUCT_PROBLEM,,,ai_annotated_rule_based
2704961,759707,Sun Nov 19 22:39:34 +0000 2017,Had a terrible experience with @115821. Received damaged UE megaboom speakers. Moreover the return procedure is being made too inconvenient.,2704961,"[""@759707 I'm very sorry you received a damaged product. What difficulties are you experiencing when trying to set up a return? We'd be happy to help in any way possible. ^SK""]",1,129,PRODUCT_PROBLEM,PRODUCT_PROBLEM,,,ai_annotated_rule_based
277081,182213,Sun Oct 15 06:01:30 +0000 2017,@AmazonHelp Thank u very much big lier asking me cancel order because it's not working out. What an service sir ji,277081,"[""@182213 We're sorry for the inconvenience. Please share your details with us here: https://t.co/GIJyeYqKE0 and we'll check this. ^ZH""]",1,101,PRODUCT_PROBLEM,PRODUCT_PROBLEM,,,ai_annotated_rule_based
2669624,721961,Sat Nov 18 15:07:54 +0000 2017,@AmazonHelp Hi. Just received a heater. It’s a bit damaged. https://t.co/M4ihARye7S,2669624,"[""@721961 Oh my! I'm so sorry the heater arrived damaged, Stuart! You can find the available refund/replace options here: https://t.co/mPOuSMspFb. ^WJ""]",1,44,PRODUCT_PROBLEM,PRODUCT_PROBLEM,,,ai_annotated_rule_based
1326989,429608,Sat Nov 25 21:03:05 +0000 2017,When your ornament that you ordered from @115821 comes broken #nothanks,1326989,"[""@429608 We're here to help. Let's explore your return or replacement options here: https://t.co/SlKO5DlOT6 ^GG""]",1,62,PRODUCT_PROBLEM,PRODUCT_PROBLEM,,,ai_annotated_rule_based
671705,280267,Thu Nov 23 09:19:41 +0000 2017,"@AmazonHelp I had ordered it in Amazon US and was delivered at US address itself.. So, can i get the Amazon US customer care contacts?",671705,"['@280267 Hi Kevin, if you need to reach us just click the following link:  https://t.co/hApLpMlfHN ^BZ']",1,118,GENERAL_SUPPORT,GENERAL_SUPPORT,,,ai_annotated_rule_based
227022,170157,Thu Oct 05 07:43:16 +0000 2017,@AmazonHelp My concern is that your ads used to look good! Now they're just automated product catalogues.,227022,"[""@170157 Appreciate your feedback, I'll forward it to the concerned team. We would work on this. ^BS""]",1,91,GENERAL_SUPPORT,GENERAL_SUPPORT,,,ai_annotated_rule_based
739792,199744,Wed Oct 11 13:26:47 +0000 2017,@AmazonHelp I reported issue to customer care executive. She said she is going to put a note in system about incident. I'll keep you posted.,739792,['@199744 Thanks for an update. Our team will do their best they can in resolving the issue for you. :) ^NK'],1,125,GENERAL_SUPPORT,GENERAL_SUPPORT,,,ai_annotated_rule_based
660355,277294,Thu Nov 23 00:14:50 +0000 2017,Anyone else having problems with the @115821 app? @AmazonHelp,660355,"['@277294 Oh no, Rob! What kind of trouble are you experiencing? ^BE']",1,40,GENERAL_SUPPORT,GENERAL_SUPPORT,,,ai_annotated_rule_based
2825708,787159,Tue Nov 28 09:29:54 +0000 2017,@AmazonHelp Now if you will work on the issue and ask someone to call me that would be better @115850 @115821,2825708,"[""@787159 Since you've responded to the correspondence. You'd receive an update anytime soon. Appreciate your patience and understanding. ^EM""]",1,81,GENERAL_SUPPORT,GENERAL_SUPPORT,,,ai_annotated_rule_based
2829548,787949,Mon Nov 27 14:40:32 +0000 2017,"@AmazonHelp I will really appreciate if you help me proactively, not like the last customer support associate who cut the call in between with disrespect.
@115851",2829548,"[""@787949 We've received your details and we'll help you with an appropriate resolution. Keep an eye on your mailbox. ^AS""]",1,140,GENERAL_SUPPORT,GENERAL_SUPPORT,,,ai_annotated_rule_based
1737582,524522,Tue Nov 07 10:16:21 +0000 2017,@AmazonHelp Not to worry now. Have spoken to Ryia on your online chat and she has resolved the issue! Excellent customer service from her!,1737582,['@524522 Glad to hear of your experience. ^MC'],1,123,GENERAL_SUPPORT,GENERAL_SUPPORT,,,ai_annotated_rule_based
2033437,601262,Thu Oct 19 05:52:26 +0000 2017,@AmazonHelp .. into the issue and find the account under the email address they hacker has changed it to?,2033437,"[""@601262 We don't have access to your account via Twitter. Please call us at 08081453760 so we can look into this with you. ^CL""]",1,89,GENERAL_SUPPORT,GENERAL_SUPPORT,,,ai_annotated_rule_based
1283865,420323,Thu Oct 26 18:09:07 +0000 2017,"@116928 Hola, tengo un problema con un pedido, ¿a quién podría dirigirme para aclararlo?",1283865,"['@420323 Hola Rocío, sin compartir datos de tu pedido, ¿qué ha sucedido con tu compra? ^LG']",1,76,GENERAL_SUPPORT,GENERAL_SUPPORT,,,ai_annotated_rule_based
926315,337296,Sat Oct 14 10:23:48 +0000 2017,"@AmazonHelp But yes, I've contacted Amazon Customer Services. If the item has been stolen by the driver, I want to know, and them sacking.",926315,['@337296 What exactly did customer service advise? ^PK'],1,121,GENERAL_SUPPORT,GENERAL_SUPPORT,,,ai_annotated_rule_based
1666109,507586,Tue Oct 17 14:57:34 +0000 2017,"Your customer service leaves much to be desired @115830. 4 weeks, 4 emails and still &gt; £270 out of pocket! 😡",1666109,"[""@507586 I'm sorry you're not happy with our service. Can you let us know more about what's going on? ^EM""]",1,92,GENERAL_SUPPORT,GENERAL_SUPPORT,,,ai_annotated_rule_based
244718,174125,Wed Oct 04 06:22:41 +0000 2017,@AmazonHelp It's actually the first time I've had an issue with an order.. I already contacted thr seller to let them know I'm returning it.,244718,"['@174125 brilliant, did they get back to you with returns info? ^AS']",1,125,GENERAL_SUPPORT,GENERAL_SUPPORT,,,ai_annotated_rule_based
2679490,753933,Sun Nov 19 14:27:46 +0000 2017,"@130687 @AmazonHelp Una semana cn problms d entregas d pedidos estando en casa siempre, solicito ser llamad ants d la entrega y el q acab llamando a un puto 902 soy yo m llega un pakete d amazon y m encuentro cn esto. (fotos) Solo dan problemas señores esto es marca SEUR https://t.co/k7i10WnRf6",2679490,"['@753933 Cristian lamentamos el retraso en el pedido y el daño que esto te ha ocasionado. Recuerda que siempre puedes el reporte con nuestros compañeros de Soporte al Cliente.  Por otra parte, ¿el producto que muestra el daño es vendido por Amazon o por un vendedor externo? \n^DB']",1,247,GENERAL_SUPPORT,GENERAL_SUPPORT,,,ai_annotated_rule_based
440180,219467,Wed Oct 11 10:17:33 +0000 2017,@115825 Hi. Wo ist eigentlich das Problem einfach die original Tonspur mit anzubieten ???,440180,['@219467 So einfach ist das nicht ;) Dies hängt immer mit lizenzrechtlichen Bedingungen zusammen. Liebe Grüße ^MF'],1,76,GENERAL_SUPPORT,GENERAL_SUPPORT,,,ai_annotated_rule_based
444301,145689,Wed Nov 22 10:28:32 +0000 2017,@AmazonHelp Je ne peux pas car je n’ai aucune idee de la commande concernee ..... 4 hier,444301,"[""@145689 Vous pouvez choisir n'importe quelle commande, le tout c'est de joindre notre SAV qui pourra vérifier cela avec vous.\n^ARC""]",1,70,GENERAL_SUPPORT,GENERAL_SUPPORT,,,ai_annotated_rule_based
1689517,512970,Mon Nov 06 20:19:04 +0000 2017,@AmazonHelp Have a big problem with my order please hit me back here,1689517,"[""@512970 I'm sorry to hear this! Without posting personal account information, can you tell us what's going on? ^KP""]",1,56,GENERAL_SUPPORT,GENERAL_SUPPORT,,,ai_annotated_rule_based
2888141,800852,Tue Nov 28 13:33:43 +0000 2017,"@115850 M not able to contact the customer care, having issues with my account, please help me out.",2888141,"[""@800852 That's unusual, Kush. Could you let us know what error message you're seeing when you're trying to reach us? ^NK""]",1,88,GENERAL_SUPPORT,GENERAL_SUPPORT,,,ai_annotated_rule_based
2154225,432259,Sun Nov 26 17:43:24 +0000 2017,@AmazonHelp @14398 no one contacted. Is it you or your associates are intentionally doing. Last 5 shipments are not delivered from DEL3 sonipat,2154225,"['@432259 I get your disappointment, Gaurav. In this case, please respond to the email correspondence that was sent by the social media team here: https://t.co/AfBQsok19F and reply so that we will check and assist you further. ^NK']",1,122,GENERAL_SUPPORT,GENERAL_SUPPORT,,,ai_annotated_rule_based
890841,331521,Fri Oct 13 16:51:14 +0000 2017,@AmazonHelp we got a problem here,890841,"[""@331521 That isn't ideal! Please, excluding personal/acct info, tell us about what's going on? ^JE""]",1,21,GENERAL_SUPPORT,GENERAL_SUPPORT,,,ai_annotated_rule_based
1732628,430841,Tue Nov 07 13:11:04 +0000 2017,@AmazonHelp Received email inviting me to buy from Amazon seller for £200 extra! No certain delivery date and stock issues are cited. Ordered in August!,1732628,"[""@430841 Apologies for any disappointment. We'll be in touch with info as soon as possible. ^TS""]",1,136,GENERAL_SUPPORT,GENERAL_SUPPORT,,,ai_annotated_rule_based
605153,263840,Thu Nov 23 00:13:51 +0000 2017,@AmazonHelp I do not see the feedback button anywhere in the mobile website ¯\_(ツ)_/¯,605153,"[""@263840 You'll be able to provide us the pricing feedback through our desktop website. Kindly refer: https://t.co/Nur28jv4XD for more information. ^MO""]",1,63,OTHER,OTHER,,,ai_annotated_rule_based
2728890,765123,Mon Nov 20 14:40:46 +0000 2017,Love it when @115821 packages arrive early! Meet my new friend y'all! 🎉🎹 #yamaha #musicing #AchievementUnlocked https://t.co/1UdJsRSSwR,2728890,"['@765123 Sweet Piano Nathan! Would love to see you play some tunes on that thing, please keep us updated on your piano skills if you upload it 😇🎧 🎼 🎹 😇 ^SM']",1,95,OTHER,OTHER,,,ai_annotated_rule_based
1283799,210099,Thu Oct 26 18:12:44 +0000 2017,"@AmazonHelp Y llevo así tres días desde que me llamaron.
Me parece una falta de respeto.",1283799,"['@210099 Comprendo tu molestia, Brian. ¿Has reportado está situación con nuestro Soporte al Cliente: https://t.co/OjvUxwnzPe? ^LG']",1,73,OTHER,OTHER,,,ai_annotated_rule_based
149238,149996,Fri Nov 24 14:59:02 +0000 2017,"@AmazonHelp hello if i get a firr stick. Is the £7.99 monthly a opt in and out like now tv is ? 
Im not committed to paying it and can cancel when ever?",149238,['@149996 The Prime Video monthly plan may be canceled at anytime. You can learn more here: https://t.co/ZRyRgI8vUr. ^WJ'],1,134,OTHER,OTHER,,,ai_annotated_rule_based
287380,184478,Fri Oct 06 15:16:45 +0000 2017,@AmazonHelp Contacted your support has no clue when the prdt will be delivered,287380,"['@184478 Thanks for the confirmation. You will soon receive an update from our team, Sameer. Request you to wait until then. ^NK']",1,66,OTHER,OTHER,,,ai_annotated_rule_based
1157263,202707,Sun Oct 15 18:37:44 +0000 2017,"@AmazonHelp All of them.  Pick an app, it fails.  HBO Go, Netflix, Sunday Ticket and so on",1157263,['@202707 Do you receive an error message? Exactly what happens when you attempt to launch them? ^LB'],1,71,OTHER,OTHER,,,ai_annotated_rule_based
2625962,741746,Mon Oct 30 23:36:34 +0000 2017,Nothing says handled with care quite like your @115821 delivery showing up upside down on your doorstep 🙃 https://t.co/H8WC2STGBu,2625962,"['@741746 Oh no! Are your items okay? We can be reached for carrier feedback at any time, here: https://t.co/hApLpMlfHN ^DW']",1,95,OTHER,OTHER,,,ai_annotated_rule_based
1289714,421614,Thu Oct 26 20:04:59 +0000 2017,@421615 @421616 I'm waiting for @115821 but they have messed up so many of my recent deliveries 😥 I've given up hope.,1289714,"[""@421614 Oh no! I'm sorry for the troubles with your order! Can you tell me which site you order from and the current status? ^FR""]",1,90,OTHER,OTHER,,,ai_annotated_rule_based
1163344,393654,Tue Oct 24 16:16:10 +0000 2017,@AmazonHelp For the past three days your site hasn't been loading properly. This is what I see when I visit: https://t.co/KzfAsQFSSq,1163344,"['@393654 Oh no! Have you tried to clear cache/cookies?  Also, are you using the shopping app or the desktop version? ^CC']",1,94,OTHER,OTHER,,,ai_annotated_rule_based
1079453,374619,Sun Oct 15 01:04:33 +0000 2017,I feel like @115821 hates me. Whenever my package is out for delivery it magically gets pushed back 5 days.,1079453,"[""@374619 Thank you for taking time to contact us today! We're to help. Are you noticing the delays with a specific carrier? ^KB""]",1,97,OTHER,OTHER,,,ai_annotated_rule_based
915960,337472,Sat Oct 21 09:21:06 +0000 2017,"@AmazonHelp does amazon deliver on sunday ? My package has already reached to destination hub , no delivery yet . Any way to speed up ?",915960,['@337472 We aim to deliver by the date shown here: https://t.co/aaDyEz1VgE. ^BM'],1,115,OTHER,OTHER,,,ai_annotated_rule_based
2549453,432932,Mon Oct 30 14:13:23 +0000 2017,"@116928 el viernes me tenía que haber llegado el Mario Odyssey y hoy lunes sigue en el mismo estado: ""Envío no recibido aún por seur""",2549453,"['@432932 Hola Sergio, sentimos lo ocurrido. ¿Fue vendido y gestionado por Amazon o fue vendido por un vendedor externo? ^DA']",1,122,OTHER,OTHER,,,ai_annotated_rule_based
1907474,216638,Wed Oct 18 12:48:48 +0000 2017,"@AmazonHelp Your driver has OPENED MY FRONT DOOR to MY HOUSE, threw my order in and left. Explain!!!! 😡😡😡 #fail #CustomerService",1907474,"[""@216638 I apologize for the poor experience. We'd like to look into further options here: https://t.co/JnHJsieTF9\u200b ^BE""]",1,104,OTHER,OTHER,,,ai_annotated_rule_based
487633,231074,Sat Dec 02 15:48:26 +0000 2017,"@AmazonHelp Gracias, ya recibí hoy el pedido. Con un día de retraso.",487633,['@231074 Lamentamos las molestias. ¿Todo está en orden con el producto que recibiste? \n^ES'],1,52,OTHER,OTHER,,,ai_annotated_rule_based
2644962,746265,Tue Oct 31 04:34:32 +0000 2017,HOW CAN YOU FAIL TO DELIVER PACKAGES TO YOUR OWN LOCKERS @AmazonHelp https://t.co/etlhQi5BZj,2644962,"[""@746265 I'm sorry this happened! We're here to help you. Can you confirm the carrier: https://t.co/vix0CEBCpn? ^SE""]",1,56,OTHER,OTHER,,,ai_annotated_rule_based
304541,188722,Sat Nov 04 04:38:35 +0000 2017,@115821 Just found out another package has been considered lost for a collector's edition game that is non-replaceable. This is the 3rd order that has gone missing in a year and a half for an item that was ordered months in advance. Thoughts?,304541,"[""@188722 I'm sorry your package is missing. We'd like to help! Was the order sold by Amazon or a seller? https://t.co/Y5jpI9gRhE ^RM""]",1,231,OTHER,OTHER,,,ai_annotated_rule_based
425070,216148,Mon Nov 20 18:12:03 +0000 2017,Do you've any sales lined up for Cameras in the coming days @115850 ?,425070,['@216148 We currently do not have any update on this. Stay tuned for upcoming sales. ^SM'],1,59,OTHER,OTHER,,,ai_annotated_rule_based
181290,158570,Sat Nov 25 01:11:24 +0000 2017,MRW prometió traerme hoy el paquete de @116928 que debió entregarme el martes. Yo creo que la hora que es... mejor me voy a dormir ya.,181290,"['@158570 ¡Hola Ana! Sin compartir información personal ni confidencial, ¿Podrías indicarnos si el producto es vendido directamente por Amazon o si ha sido vendido por un vendedor externo? ^PC']",1,119,OTHER,OTHER,,,ai_annotated_rule_based
1260961,414181,Thu Oct 26 02:35:26 +0000 2017,There's still time for it to ship... right? @115821 ... please make sure this ships on time... https://t.co/XiQdIkkhma,1260961,"[""@414181 There sure is! Some orders ship and deliver within the same day. If it doesn't arrive on Friday, please contact us. ^BE""]",1,75,OTHER,OTHER,,,ai_annotated_rule_based
27355,121990,Wed Nov 01 10:53:18 +0000 2017,@AmazonHelp I believe one item was shipped by Amazon and I know one was by the seller,27355,['@121990 Have we missed the delivery dates given in checkout/confirmation e-mail for both orders: https://t.co/o6Xzbu6RMj ^KN'],1,73,OTHER,OTHER,,,ai_annotated_rule_based
